english,manual_igbo,nllb_igbo,bleu_score,meteor_score,chrf_score,rouge1_score,rouge2_score,rougeL_score,exact_match
"Nobody is bigger than the law, and Obiano cannot be an exception.","Ọ dịghị onye ka iwu ike, Obiano apụghịkwa ịbụ onye pụrụ iche.","Ọ dịghị onye ka iwu ike, Obiano apụghịkwa ịbụ onye pụrụ iche.",1.0,0.0,1.0,1.0,1.0,1.0,1
Titilola VivourAdeniyi has reiterated the states zero tolerance to all forms of child abuse.,Titilola VivourAdeniyi ekwughachila na steeti a anaghị anabata ụdị mmegbu nile a na-emegbu ụmụaka.,Titilola VivourAdeniyi ekwughachiri na steeti anaghị anabata ụdị mmetọ nile a na-emegbu ụmụaka.,0.31540342586189163,0.0,0.8472241637860041,0.8387096774193549,0.6206896551724138,0.8387096774193549,0
I also have plans for the women too through empowerment programme of all kinds.,Enwekwara m ihe ndị m chọrọ imere ụmụ nwanyị site n'usoro mmemme mmesi obi ike nke ụdị nile.,Enwekwara m atụmatụ maka ụmụ nwanyị site n'usoro mmemme mmesi obi ike nke ụdị nile.,0.6130166406461115,0.0,0.7409019977227754,0.7567567567567567,0.6857142857142857,0.7567567567567567,0
"Other real foods that are high in healthy fats include avocados, and nuts.","Ihe oriri ndị ọzọ dị mma, bụ́ ndị nwere abụba dị ukwuu, gụnyere ibe oyibo na akụ.","Ihe oriri ndị ọzọ dị mma, bụ́ ndị nwere abụba dị ukwuu, gụnyere avocados na mkpụrụ osisi mọstad.",0.7082593633017147,0.0,0.786474894254953,0.7804878048780488,0.717948717948718,0.7804878048780488,0
Real food is food that is as close to its natural state as possible.,Ezi nri bụ nri nke dị nnọọ nso n'ọnọdụ ya dị ka ọ dị na mgbu.,Ezi nri bụ nri nke dị nnọọ nso n'ọnọdụ ya dị ka o kwere mee.,0.7259641446370209,0.0,0.777006031728713,0.8235294117647058,0.8125,0.8235294117647058,0
It was designed as a publicity stunt for the 2005 Dubai DutyFree Mens Open.,E mere ya dị ka omume mgbasa ozi maka 2005 Dubai DutyFree Men Open.,E mere ya dị ka mgbasa ozi mgbasa ozi maka 2005 Dubai DutyFree Men Open.,0.7241577342575828,0.0,0.8557827756062585,0.896551724137931,0.8148148148148148,0.896551724137931,0
"Cover the pan with a lid and check every few minutes, turning regularly.","Kpuchie ite ahụ ma nyochaa ya kwa nkeji ole na ole, na-atụgharị ya mgbe nile.","Jiri ihe mkpuchi kpuchie pan ahụ ma nyochaa ya kwa nkeji ole na ole, na-atụgharị ya mgbe nile.",0.6952582546166497,0.0,0.8766912868946681,0.8648648648648648,0.7999999999999999,0.8648648648648648,0
"This time, however, he sought official approval to dispose of the vehicles.","Mana, ugbua a, ọ rịọrọ ndị ọchịchị ka ha nye ya ikike ibupụ ụgbọala ndị ahụ.","Otú ọ dị, n'oge a, ọ rịọrọ ndị ọchịchị ka ha nye ya ikike ịhapụ ụgbọala ndị ahụ.",0.5918150152544451,0.0,0.7423571357755335,0.7894736842105262,0.7222222222222222,0.7894736842105262,0
"In addition, cooking meat properly kills harmful bacteria such as Salmonella and E.","Tụkwasị na nke ahụ, isi anụ nke ọma na-egbu nje ndị na-emerụ ahụ, dị ka Salmonella na E.","Tụkwasị na nke ahụ, ọ bụrụ na a na-esi anụ nri nke ọma, ọ na-egbu nje ndị na-emerụ ahụ́, dị ka Salmonella na E.",0.3582342119128718,0.0,0.8403638423872772,0.8333333333333334,0.7391304347826088,0.8333333333333334,0
"Humans have been cooking meat for at least 250,000 years, according to estimates.","Ndị mmadụ esiela anụ ruo ihe dị ka afọ puku narị abụọ, na puku iri ise, dị ka atụmatụ si dị.","Ndị mmadụ esiwo anụ nri ruo ihe dị ka afọ 250,000, dị ka atụmatụ si dị.",0.3683931895563034,0.0,0.520399874003198,0.7000000000000001,0.5263157894736842,0.7000000000000001,0
Serving meat au jus can replace some of the B vitamins lost in cooking.,Iri anụ na mmiri anụ ya nwere ike idochi ụfọdụ n'ime vitamin B ndị a tụfuru n'oge a na-esi nri.,"Ọ bụrụ na a na-eri anụ a na-esi ísì ụtọ, o nwere ike dochie ụfọdụ n'ime vitamin B ndị a tụfuru n'oge a na-esi nri.",0.44476301781818156,0.0,0.7207017609254923,0.7017543859649122,0.5818181818181819,0.7017543859649122,0
"Children spontaneously, and cheerily learn critical skills and develop them as they play.",Ụmụaka na-amụta nkà ndị dị oké mkpa ozugbo ma na-enwe obi ụtọ ma na-azụlite ha ka ha na-egwu egwu.,Ụmụaka na-amụta nkà ndị dị oké mkpa n'ụzọ na-enweghị isi ma na-enwe obi ụtọ ma na-azụlite ha ka ha na-egwu egwu.,0.761827408333416,0.0,0.8803228493752279,0.8928571428571429,0.851851851851852,0.8928571428571429,0
It is important that playbased learning be completely inculcated in the education national curriculum.,Ọ dị mkpa ka e tinye ihe mmụta dabeere n'egwuregwu n'ime usoro ihe omume agụmakwụkwọ mba.,Ọ dị mkpa ka e tinye ihe mmụta dabeere n'egwuregwu n'ụzọ zuru ezu n'ime usoro ihe omume agụmakwụkwọ mba.,0.7331765459202478,0.0,0.9763955305377494,0.9090909090909091,0.9047619047619047,0.9090909090909091,0
Dr Kibrom Gebreselassie has been a surgeon at Ayder Referral Hospital for 15 years.,Dọkịta Kibrom Gebreselassie bụ dọkịta na-awa ahụ n'ụlọ ọgwụ Ayder Referral ruo afọ 15.,Dr. Kibrom Gebreselassie bụ dọkịta na-awa ahụ na Ayder Referral Hospital ruo afọ 15.,0.48415247130346006,0.0,0.7642802114746373,0.7567567567567567,0.6285714285714286,0.7567567567567567,0
A peace deal has ended the fighting but the fallout from the conflict remains.,"N'ihi nkwekọrịta udo, agha ahụ akwụsịla, ma ihe si n'esemokwu ahụ pụta ka dị.","N'ihi nkwekọrịta udo, agha ahụ akwụsịla, ma ihe si n'esemokwu ahụ pụta ka dị.",1.0,0.0,1.0,1.0,1.0,1.0,1
"In addition, local farms often provide fresher and less processed food than supermarkets.","Tụkwasị na nke ahụ, ugbo ndị ebe ahụ na-enyekarị nri ọhụrụ na nke a na-emebeghị ihe na ya karịa ụlọ ahịa dị iche iche.","Tụkwasị na nke ahụ, ugbo ndị dị n'ebe ahụ na-enyekarị nri ọhụrụ na nke a na-emebeghị ihe na ya karịa ụlọ ahịa dị iche iche.",0.8466657105524215,0.0,0.9684349323493263,0.967741935483871,0.9333333333333333,0.967741935483871,0
A dieting mentality may be harmful because it limits your focus to your weight.,"Ọ bụrụ na ị na-ele ihe ị na-eri, o nwere ike ịkpatara gị nsogbu n'ihi na ọ ga-eme ka ịna-echegbu onwe gị banyere ibu gị.","Ọ bụrụ na ị na-eri nri, o nwere ike ịkpatara gị nsogbu n'ihi na ọ ga-eme ka ị ghara ịna-echegbu onwe gị banyere ibu gị.",0.6960917409740967,0.0,0.8808149808255447,0.9056603773584906,0.8235294117647058,0.9056603773584906,0
Lets do the proper thing and lets give the concession to the proper investor.,Ka anyị mee ihe kwesịrị ekwesị ma nye onye na-etinye ego kwesịrị ekwesị ikike ahụ.,Ka anyị mee ihe kwesịrị ekwesị ma nye onye na-etinye ego kwesịrị ekwesị ikike ahụ.,1.0,0.0,1.0,1.0,1.0,1.0,1
"Speaking at the event, that attracted all the candidates and other party faithful.",Ikwu okwu na mmemme ahụ dọtara ndị niile chọrọ ime ya na ndị ọzọ na-atụkwasị obi n'òtù ahụ.,"N'ikwu okwu n'ihe omume ahụ, nke ahụ dọtara ndị niile na-aga ime ya na ndị ọzọ na-ekwesị ntụkwasị obi n'òtù ahụ.",0.3479731564184223,0.0,0.7252692537707274,0.7450980392156864,0.5714285714285714,0.7058823529411765,0
There were indications that lower crude oil prices would prevail in the futures market.,E nwere ihe àmà na-egosi na ọnụahịa lara ala nke mmanụ ala ga-aba ụba n'ahịa uru.,E nwere ihe àmà na-egosi na ọnụahịa dị ala nke mmanụ ala ga-aba ụba n'ahịa futures.,0.7447819789879647,0.0,0.8490444467858157,0.9090909090909091,0.8571428571428571,0.9090909090909091,0
"Microwaving still depletes some nutrients, especially certain vitamins such as B and C.",Iji ngwa ndakwa nri eme nri ka na-eme ka ihe ụfọdụ na-edozi ahụ gwụsịa karịchaa ụfọdụ vitamin ndị dị ka B na C.,"Iji ihe ndị dị n'ụdị microwave eme ihe ka na-eme ka ihe ụfọdụ na-edozi ahụ́ ghara ịdị na-edozi ahụ́, karịchaa, ụfọdụ vitamin ndị dị ka B na C.",0.42047387366535105,0.0,0.6561932589841165,0.7076923076923077,0.6031746031746031,0.7076923076923077,0
"Reheating chicken and certain red meats can often lead to dried, tough food.",Isigharị anụ ọkụkọ na ụfọdụ anụ anụmanụ nwere ike ime ka nri kpọọ nkụ ma sie ike.,Ịkụ ọkụkọ na ụfọdụ anụ uhie ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ ọkụkọ,0.02247214659528974,0.0,0.15290081223157712,0.05555555555555555,0.04672897196261682,0.05555555555555555,0
"Meanwhile, according to the Punch newspaper, a police source confirmed the operation.","Ka ọ dịgodị, dị ka akwụkwọ akụkọ Pọnch si kwuo, otu isi mmalite okwu ndị uwe ojii kwetere na ọrụ ahụ mere.","Ka ọ dịgodị, dị ka akwụkwọ akụkọ Punch si kwuo, otu isi iyi ndị uwe ojii kwupụtara ọrụ ahụ.",0.440721683615118,0.0,0.6561188457265797,0.7659574468085107,0.6222222222222222,0.7659574468085107,0
"If you want something plated in gold, Dubai is the place to go.","Ọ bụrụ na ị chọrọ ihe e ji ọlaedo kpụọ, Dubai bụ ebe ị ga-aga.","Ọ bụrụ na ị chọrọ ihe e ji ọlaedo kpụọ, Dubai bụ ebe ị ga-aga.",1.0,0.0,1.0,1.0,1.0,1.0,1
"Bake for around 10 minutes, checking occasionally to make sure it doesnt burn.","Sie ya n'ọkụ ruo ihe dị ka nkeji iri, na-enyocha ya mgbe ụfọdụ iji hụ na o reghị ọkụ.","Na-esi nri ruo ihe dị ka nkeji iri, na-enyocha ya mgbe ụfọdụ iji jide n'aka na ọ bụghị ọkụ.",0.5632098085888197,0.0,0.727435764438567,0.711111111111111,0.5581395348837208,0.6666666666666666,0
"But when he was subsequently contacted, Mr Akinleye said the MD was unavailable.","Ma mgbe e mesịrị kpọtụrụ ya, Maazị Akinleye kwuru na MD anọghị.","Ma mgbe e mesịrị kpọtụrụ ya, Maazị Akinleye kwuru na MD adịghị.",0.9036020036098448,0.0,0.9113357568886803,0.9375,0.8666666666666667,0.9375,0
This article discusses 25 ways to make your usual diet slightly healthier over time.,Ihe odide a na-atụle ụzọ iri abụọ na ise ị ga-esi mee ka nri ị na-eri na-aka mma ka oge na-aga.,Isiokwu a ga-atụle ụzọ iri abụọ na ise ị ga-esi mee ka nri ị na-eri na-aka mma ka oge na-aga.,0.8078150978406724,0.0,0.8720842654187893,0.8979591836734694,0.851063829787234,0.8979591836734694,0
Here are 27 health and nutrition tips that are actually based on good science.,Lee ndụmọdụ iri abụọ na asatọ banyere ahụ ike na nri ndị dabeere n'ezi sayensị.,Lee ndụmọdụ 27 banyere ahụ́ ike na nri ndị dabeere n'ezi sayensị.,0.4563040025536,0.0,0.7066938114333402,0.8484848484848485,0.7741935483870968,0.8484848484848485,0
Ojo said all efforts to make the contractor complete the job have proved abortive.,Ojo kwuru na mgbalị niile iji mee ka onye ọrụ ngo ahụ rụchaa ọrụ ahụ egosila na ha abaghị uru.,Ojo kwuru na mgbalị nile iji mee ka onye ọrụ ngo ahụ rụchaa ọrụ ahụ egosila na ha abaghị uru.,0.8578928092681435,0.0,0.9640502110927823,0.9523809523809523,0.9,0.9523809523809523,0
I got the mask when I was offloading a container at Alaba International Market.,Enwetara m ihe nkpuchi ihu ahụ mgbe m na-ebupụ otu akpa ahịa n'ahia Alaba Intanashọnal.,Enwetara m ihe nkpuchi ahụ mgbe m na-ebupụ otu akpa na Alaba International Market.,0.5069803352472096,0.0,0.6585103673875193,0.7058823529411765,0.5625000000000001,0.7058823529411765,0
I cover my face during operations because I dont want people to recognise me.,M na-ekpuchi ihu m n'oge m na-arụ ọrụ n'ihi na achọghị m ka ndị mmadụ mata m.,M na-ekpuchi ihu m n'oge a na-arụ ọrụ n'ihi na achọghị m ka ndị mmadụ mata m.,0.8282477531331041,0.0,0.9392663489644578,0.9545454545454546,0.9047619047619048,0.9545454545454546,0
"Were trying everywhere, but theres nothing because of the blockade, he says.","Anyị gbalịga ebe nile, ma ọ dịghị ihe ọ bụla n'ihi mgbochi ahụ, ọ na-ekwu.","Anyị nọ na-agbalị ebe nile, ma ọ dịghị ihe ọ bụla n'ihi mgbochi ahụ, ọ na-ekwu.",0.8065008590125561,0.0,0.8761072128437691,0.8571428571428571,0.787878787878788,0.8571428571428571,0
"When we come here for treatment, most of the equipment is not functional.","Mgbe ọ bụla anyị bịara ebe a maka ọgwụgwọ ọrịa, ọtụtụ ngwá ndị ahụ anaghị arụ ọrụ.","Mgbe anyị bịara ebe a maka ọgwụgwọ, ihe ka ọtụtụ n'ihe ndị ahụ adịghị arụ ọrụ.",0.28987431404506553,0.0,0.6163229911190587,0.7142857142857143,0.5,0.7142857142857143,0
many Nigerians are convinced that the source of the Instagram celebritys wealth is questionable.,ọtụtụ ndị Naịjirịa kwenyesiri ike na isi akụnụba nke ndị ama ama na Instagram bụ ihe a ga-enyo enyo.,ọtụtụ ndị Naịjirịa kwenyesiri ike na isi iyi nke akụnụba nke ndị ama ama Instagram bụ ajụjụ.,0.5332120696150482,0.0,0.7400160825652807,0.7916666666666667,0.6956521739130435,0.7916666666666667,0
The selfinflicted destruction consumed seven Boko Haram criminals while eight others suffered severe injuries.,Mmebi ahụ nke ha kpatara n'onwe ha gburu ndị omekome asaa nke Boko Haram ma merụọ mmadụ asatọ ọzọ ahụ nke ukwuu.,Mbibi ahụ kpatara onwe ya gburu ndị omekome asaa nke Boko Haram ma merụọ mmadụ asatọ ọzọ ahụ́ nke ukwuu.,0.5617980540592394,0.0,0.7701147200692642,0.8372093023255814,0.6829268292682926,0.8372093023255814,0
"We expect every employer of labour to start payment immediately, the minister said.","Anyị na-atụ anya na onye ọ bụla a na-arụrụ ọrụ ga-amalite ịkwụ ụgwọ ozugbo, minista ahụ kwuru.","Anyị na-atụ anya na onye ọ bụla na-ahụ maka ọrụ ga-amalite ịkwụ ụgwọ ozugbo, minista ahụ kwuru.",0.762465858623486,0.0,0.8806806198334033,0.8780487804878048,0.7692307692307692,0.8780487804878048,0
It became a hotspot of violent clashes between security forces and suspected ESN fighters.,Ọ ghọrọ ebe ọgụ ọkụ n'etiti ndị ọrụ nche na ndị agha ESN a na-enyo enyo.,Ọ ghọrọ ebe ọkụ nke ọgụ kpụ ọkụ n'ọnụ n'etiti ndị ọrụ nche na ndị agha ESN a na-enyo enyo.,0.602867050301643,0.0,0.9196003674809119,0.878048780487805,0.7692307692307693,0.878048780487805,0
Some companies pay taxes to both the state and federal government but most dont.,Ụfọdụ ụlọ ọrụ na-akwụ ụtụ isi nye ma gọọmenti steeti ma gọọmenti etiti mana ọtụtụ anaghị akwụ.,Ụfọdụ ụlọ ọrụ na-akwụ ụtụ isi ma gọọmenti steeti ma gọọmenti etiti mana ọtụtụ anaghị akwụ.,0.8320381765431424,0.0,0.9302991422466668,0.9767441860465117,0.9268292682926829,0.9767441860465117,0
"Sadly, its the civilians, especially the local communities that bear the brunt.","N'ụzọ dị mwute, ọ bụ ndị nkịtị, karịsịa ndị ime obodo na-ebu ibu ihe merenụ.","N'ụzọ dị mwute, ọ bụ ndị nkịtị, karịsịa obodo ndị dị n'ógbè ahụ, na-ebu ibu.",0.515308162434768,0.0,0.6863094419295542,0.8205128205128205,0.6486486486486486,0.7692307692307692,0
The sale of the vehicles did not go down well with some LAWMA officials.,Ire ụgbọala ndị ahụ agaghị nke ọma n'ebe ụfọdụ ndị ọrụ LAWMA nọ.,Ahịa ụgbọala ndị ahụ adịghị aga nke ọma n'ebe ụfọdụ ndị ọrụ LAWMA nọ.,0.6162607099729586,0.0,0.8156202452622958,0.7999999999999999,0.7272727272727272,0.7999999999999999,0
It was at the Force Headquarters that I learnt that Alewa was also arrested.,Ọ bụ n'isi ụlọ ọrụ ndị agha ka m matara na a nwụchikwara Alewa.,Ọ bụ n'isi ụlọ ọrụ ndị agha ka m matara na a nwụchikwara Alewa.,1.0,0.0,1.0,1.0,1.0,1.0,1
"The hotelier said he transferred N5,000 to Mr Alewa in gratitude for the information.",Onye nwe ụlọ nkwari ahụ kwuru na ya nyefere puku naira ise n'aka Maazị Alewa iji kelee ya maka ozi ahụ.,"Onye nwe ụlọ nkwari akụ ahụ kwuru na ya nyefere N5,000 n'aka Maazị Alewa iji gosi ekele maka ozi ahụ.",0.45605983089973623,0.0,0.7109771643952536,0.7727272727272727,0.6190476190476191,0.7727272727272727,0
The Greek classic Between Scylla and Charybdis best describes the ordeal of Chinonso Uba.,Akwụkwọ Grik a na-akpọ Between Scylla and Charybdis kacha kọwaa ihe mere Chinonso Uba.,Akwụkwọ Grik a na-akpọ Between Scylla and Charybdis kacha kọwaa ihe mere Chinonso Uba.,1.0,0.0,1.0,1.0,1.0,1.0,1
"Second, by cooking your food yourself, youll know exactly whats in it.","Nke abụọ, ọ bụrụ na ị na-esi nri gị n'onwe gị, ị ga-amata ihe dị n'ime ya.","Nke abụọ, ọ bụrụ na ị na-esi nri gị, ị ga-amata ihe dị n'ime ya.",0.7667884230637944,0.0,0.8493251783201413,0.9142857142857143,0.9090909090909091,0.9142857142857143,0
"So, simply eating slower and chewing more often may help you eat less.","N'ihi ya, nanị iri nri nwayọọ na ịta ya mgbe mgbe pụrụ inyere gị aka ibelata nri I na-eri.","N'ihi ya, nanị iri ihe n'ụzọ dị nwayọọ na ịghasa ya mgbe mgbe pụrụ inyere gị aka iri ihe n'ụzọ dị ala karị.",0.3825188992413085,0.0,0.6494603634049644,0.6122448979591836,0.5106382978723405,0.6122448979591836,0
"However, it takes about 20 minutes for your brain to receive these messages.","Mana, ọ na-ewe ihe dị ka nkeji iri abụọ tupu ụbụrụ gị enweta ozi ndị a.","Otú ọ dị, ọ na-ewe ihe dị ka nkeji iri abụọ tupu ụbụrụ gị enweta ozi ndị a.",0.8172460049207133,0.0,0.9217084639915178,0.9142857142857143,0.9090909090909091,0.9142857142857143,0
She appealed to security agencies and well meaning Nigerians to come to their aid.,Ọ rịọrọ ndị ọrụ nche na ndị Naịjirịa nwere ezi uche ka ha bịa nyere ha aka.,Ọ rịọrọ ndị ọrụ nche na ndị Naịjirịa nwere ezi uche ka ha bịa nyere ha aka.,1.0,0.0,1.0,1.0,1.0,1.0,1
The engineer was ambushed by the gunmen while he was on his way home.,Ndị ikom ahụ ji ngwá agha wakporo injinịa ahụ mgbe ọ na-alaghachi n'ụlọ ya.,Ndị ikom ahụ ji ngwá agha wakporo injinịa ahụ mgbe ọ na-alaghachi n'ụlọ ya.,1.0,0.0,1.0,1.0,1.0,1.0,1
Roadblocks mounted with heavy bamboo trees were at every short interval in the road.,E nwere ihe mgbochi ndị e ji osisi bamboo dị arọ rụọ n'ebe niile n'okporo ụzọ ahụ,"N'okporo ụzọ ahụ, e nwere ihe mgbochi ndị e ji osisi bamboo dị arọ rụọ n'oge na-adịghị anya.",0.5856596027429395,0.0,0.8043567420054728,0.8292682926829269,0.7692307692307692,0.6341463414634148,0
It was dangerous to use the main entrance at that time of the day.,Ọ bụ ihe ize ndụ iji isi ụzọ ahụ abanye n'oge ehihie ahụ ,Ọ dị ize ndụ iji isi ụzọ ahụ abanye n'oge ahụ n'ehihie.,0.5965673855253218,0.0,0.7595033637503859,0.8461538461538461,0.6666666666666666,0.7692307692307693,0
"However, the thickness of the filet has a big impact on overall flavor.","Mana, ọkpụrụkpụ nke filet a nwere mmetụta dị ukwuu n'otu ihe si atọ ụtọ n'ozuzu ya.","Otú ọ dị, ọkpụrụkpụ nke filet nwere mmetụta dị ukwuu n'otú ihe si atọ ụtọ n'ozuzu ya.",0.5024331618720053,0.0,0.8293207425730102,0.8571428571428571,0.75,0.8571428571428571,0
Salmon is one of the best sources of omega3 fatty acids in the diet.,Salmon bụ otu n'ime ihe ndị kasị mma na-enye omega-3 fatty acids n'ihe oriri.,Salmon bụ otu n'ime ihe ndị kasị mma na-enye omega-3 fatty acids n'ihe oriri.,1.0,0.0,1.0,1.0,1.0,1.0,1
Support for this story was provided by the Center for Democracy and Development CDD.,Nkwado maka akụkọ a sitere n'ụlọ ọrụ Ọchịchị nke onye kwuo uche ya na Mmepe.,Nkwado maka akụkọ a sitere na Center for Democracy and Development CDD.,0.25841212796263957,0.0,0.4128457703084601,0.45161290322580644,0.3448275862068966,0.45161290322580644,0
"Due to its desert position, Dubais temperatures can reach over 120 degrees Fahrenheit.","N'ihi ọnọdụ ọzara ya, okpomọkụ Dubai nwere ike iru ihe karịrị ogo Farenhaịtị otu nari na iri abụọ.","N'ihi ọnọdụ ọzara ya, okpomọkụ Dubai nwere ike iru ihe karịrị ogo 120 Celsius Fahrenheit.",0.635344449968156,0.0,0.6985449356229405,0.761904761904762,0.7499999999999999,0.761904761904762,0
"Without stronger controls, campaigners warn, hippos may share the fate of elephants.","Ndị na-eme mkpọsa na-adọ aka na ntị na n'enweghị njikwa siri ike, ihe mere enyi nwere ike ime enyi mmiri.","Ndị na-eme mkpọsa na-adọ aka ná ntị na n'enweghị njikwa siri ike, hippo nwere ike ịkpata ihe ga-eme ka elephant.",0.45307778036928104,0.0,0.6731135158120156,0.7346938775510204,0.5957446808510638,0.6938775510204083,0
A British man was apprehended and incarcerated after being found with marijuana on him.,E jidere otu nwoke Briten ma tụọ ya mkpọrọ mgbe a chọtara ya na wii wii.,E jidere otu nwoke Briten ma tụọ ya mkpọrọ mgbe a chọtara ya na wii wii.,1.0,0.0,1.0,1.0,1.0,1.0,1
"something that were particularly interested in, such as a rise in work opportunities.","ihe ha nwere mmasị na ya karịsịa, dị ka mmụba nke ohere ọrụ.","ihe ha nwere mmasị na ya karịsịa, dị ka mmụba nke ohere ọrụ.",1.0,0.0,1.0,1.0,1.0,1.0,1
The hospital recently tweeted that HIV drugs and test kits had started to arrive.,Ụlọ ọgwụ ahụ deere na Twita sị n'oge na-adịbeghị anya na ọgwụ HIV na ngwa nyocha amalitela ịbịa.,Ụlọ ọgwụ ahụ tweeted n'oge na-adịbeghị anya na ọgwụ nje HIV na ngwa nyocha amalitela ịbịa.,0.5408012794156497,0.0,0.7714442537170285,0.8571428571428572,0.7500000000000001,0.8571428571428572,0
"The hospital is full of wounded soldiers and civilian patients, the doctor says.",Dọkịta ahụ kwuru na ụlọ ọgwụ ahụ jupụtara na ndị agha merụrụ ahụ na ndị nkịtị na-arịa ọrịa.,Dọkịta ahụ kwuru na ụlọ ọgwụ ahụ jupụtara ná ndị agha merụrụ ahụ na ndị nkịtị na-arịa ọrịa.,0.8394327083733336,0.0,0.9504499063681885,0.9615384615384616,0.92,0.9615384615384616,0
Many fruit juices arent even made from real fruit but rather concentrate and sugar.,"A jighị ezigbo mkpụrụ osisi eme ọtụtụ ihe ọṅụṅụ mkpụrụ osisi, kama a na-eji shuga eme ha.","A naghị eji ezigbo mkpụrụ osisi eme ihe n'ọtụtụ ihe ọṅụṅụ mkpụrụ osisi, kama a na-eji ha eme ihe na shuga.",0.4109080290971358,0.0,0.8051260310708379,0.8444444444444444,0.6046511627906976,0.7555555555555556,0
This has been shown to cause people to consume fewer calories at later meals.,E gosipụtala na nke a na-eme ka ndị mmadụ na-eri obere kalori n'oge nri ndị sochirinụ.,E gosipụtawo na nke a na-eme ka ndị mmadụ na-eri obere calorie n'oge nri ndị sochirinụ.,0.6865065103648591,0.0,0.8435238366372881,0.9,0.7894736842105263,0.9,0
"If their application for asylum is accepted, they can stay in the UK.","Ọ bụrụ na a nabata arịrịọ ha maka ebe mgbaba, ha nwere ike ịnọ na UK.","Ọ bụrụ na a nabata arịrịọ ha maka ebe mgbaba, ha nwere ike ịnọ na UK.",1.0,0.0,1.0,1.0,1.0,1.0,1
Other asylum routes only accept a limited number of refugees according to precise criteria.,Ụzọ mgbaba ndị ọzọ na-anabata nanị ọnụ ọgụgụ dị mkpirikpi nke ndị gbara ọsọ ndụ dị ka ụkpụrụ ndị a kapịrị ọnụ si dị.,Ụzọ mgbaba ndị ọzọ na-anabata nanị ọnụ ọgụgụ dị mkpirikpi nke ndị gbara ọsọ ndụ dị ka ụkpụrụ ndị a kapịrị ọnụ si dị.,1.0,0.0,1.0,1.0,1.0,1.0,1
"According to reports, Dubai has around a quarter of the worlds construction cranes.","Dị ka akụkọ si kwuo, Dubai nwere ihe fọrọ nke nta ka ọ bụrụ otu ụzọ n'ụzọ anọ nke ndị na-ewu ụlọ n'ụwa.","Dị ka akụkọ si kwuo, Dubai nwere ihe fọrọ nke nta ka ọ bụrụ otu ụzọ n'ụzọ anọ nke ndị na-ewu ụlọ n'ụwa.",1.0,0.0,1.0,1.0,1.0,1.0,1
The separatist group declared the sitathome order every Monday to press for his release.,Òtù nnupụisi ahụ kwupụtara iwu ịnọ n'ụlọ kwa ụbọchị Mọnde iji mee ka a tọhapụ ya.,Òtù nnupụisi ahụ kwupụtara iwu sitathome kwa Mọnde iji mee ka a tọhapụ ya.,0.618860478496542,0.0,0.7154257404138749,0.85,0.7368421052631577,0.85,0
The conflict escalated after the ESN repelled the initial push by the Nigerian Army.,Esemeokwu ahụ mụbara mgbe ESN a nabataghị ndị agha Naịjirịa na mbụ.,Nkwurịta okwu ahụ mụbara mgbe ESN kwụsịrị ịkwanye ndị agha Naịjirịa na mbụ.,0.48442732379638637,0.0,0.6894386733497303,0.7058823529411765,0.6250000000000001,0.7058823529411765,0
Remove the dish from the oven and carefully crack an egg into each pepper.,Wepụ efere ahụ n'ime ovun ma jiri nlezianya kụwa àkwá n'ime ose niile.,Wepụ efere ahụ n'ime oven ma jiri nlezianya mebie àkwá n'ime ose ọ bụla.,0.32857020447977725,0.0,0.7283984945747294,0.75,0.6,0.75,0
I have read several reports linking the companys products to health and environmental hazards.,Agụọla m akụkọ ole na ole na-ejikọta ngwaahịa ụlọ ọrụ ahụ na ihe ize ndụ ahụ ike na gburugburu ebe obibi.,Agụọla m akụkọ ole na ole na-ejikọta ngwaahịa ụlọ ọrụ ahụ na ahụike na ihe ize ndụ gburugburu ebe obibi.,0.7262953340221207,0.0,0.926112510220691,1.0,0.92,0.8846153846153846,0
